Year,Month,Category,Sub-Category,Region,Sales
2018,12,Office Supplies,Envelopes,South,190.764
2018,12,Office Supplies,Envelopes,West,43.7
2018,12,Office Supplies,Fasteners,Central,55.842
2018,12,Office Supplies,Fasteners,East,87.946
2018,12,Office Supplies,Fasteners,South,3.62
2018,12,Office Supplies,Fasteners,West,22.624000000000002
2018,12,Office Supplies,Labels,Central,61.06
2018,12,Office Supplies,Labels,East,112.056
2018,12,Office Supplies,Labels,South,5.76
2018,12,Office Supplies,Labels,West,99.84
2018,12,Office Supplies,Paper,Central,939.252
2018,12,Office Supplies,Paper,East,784.6999999999999
2018,12,Office Supplies,Paper,South,794.5880000000001
2018,12,Office Supplies,Paper,West,1372.1699999999998
2018,12,Office Supplies,Storage,Central,1718.7779999999998
2018,12,Office Supplies,Storage,East,1434.32
2018,12,Office Supplies,Storage,South,1394.7559999999999
2018,12,Office Supplies,Storage,West,5653.224
2018,12,Office Supplies,Supplies,Central,44.688
2018,12,Office Supplies,Supplies,East,794.73
2018,12,Office Supplies,Supplies,South,1665.62
2018,12,Office Supplies,Supplies,West,61.3
2018,12,Technology,Accessories,Central,1622.962
2018,12,Technology,Accessories,East,854.26
2018,12,Technology,Accessories,South,1168.826
2018,12,Technology,Accessories,West,1342.9479999999999
2018,12,Technology,Copiers,East,1199.98
2018,12,Technology,Copiers,South,1399.98
2018,12,Technology,Copiers,West,4079.9280000000003
2018,12,Technology,Machines,South,1248.97
2018,12,Technology,Phones,Central,2884.42
2018,12,Technology,Phones,East,2843.0
2018,12,Technology,Phones,South,697.988
2018,12,Technology,Phones,West,2641.648
